#Distance(A)    Macroscopic-Average    Planar-Average
 81.6862            -3.30951            -8.83692
 81.7869            -3.30958            -8.60125
 81.8877            -3.30964            -7.99159
 81.9884            -3.30968            -7.04033
 82.0891            -3.30970            -5.81905
 82.1898            -3.30969            -4.41435
 82.2905            -3.30967            -2.96242
 82.3913            -3.30968            -1.57307
 82.4920            -3.30974            -0.42064
 82.5927            -3.30988             0.19149
 82.6934            -3.31010             0.15430
 82.7942            -3.31037            -0.40677
 82.8949            -3.31067            -1.23393
 82.9956            -3.31096            -1.98217
 83.0963            -3.31124            -2.46833
 83.1970            -3.31150            -2.72568
 83.2978            -3.31171            -2.81385
 83.3985            -3.31187            -2.82651
 83.4992            -3.31199            -2.82606
 83.5999            -3.31206            -2.80923
 83.7007            -3.31208            -2.70557
 83.8014            -3.31207            -2.42482
 83.9021            -3.31202            -1.90830
 84.0028            -3.31197            -1.13615
 84.1036            -3.31192            -0.32213
 84.2043            -3.31189             0.18951
 84.3050            -3.31192             0.15567
 84.4057            -3.31204            -0.52979
 84.5064            -3.31223            -1.72511
 84.6072            -3.31248            -3.12700
 84.7079            -3.31274            -4.58084
 84.8086            -3.31300            -5.97095
 84.9093            -3.31323            -7.16592
 85.0101            -3.31344            -8.08167
 85.1108            -3.31364            -8.65049
 85.2115            -3.31383            -8.84243
 85.3122            -3.31402            -8.64104
 85.4130            -3.31422            -8.06339
 85.5137            -3.31440            -7.13999
 85.6144            -3.31456            -5.93942
 85.7151            -3.31469            -4.54635
 85.8158            -3.31481            -3.09335
 85.9166            -3.31496            -1.69472
 86.0173            -3.31517            -0.50944
 86.1180            -3.31545             0.15865
 86.2187            -3.31582             0.17544
 86.3195            -3.31625            -0.34833
 86.4202            -3.31670            -1.16603
 86.5209            -3.31716            -1.93301
 86.6216            -3.31761            -2.44242
 86.7223            -3.31804            -2.71767
 86.8231            -3.31843            -2.81754
 86.9238            -3.31877            -2.83326
 87.0245            -3.31908            -2.83337
 87.1252            -3.31933            -2.81972
 87.2260            -3.31954            -2.72791
 87.3267            -3.31972            -2.46506
 87.4274            -3.31987            -1.97176
 87.5281            -3.32001            -1.21767
 87.6289            -3.32015            -0.39312
 87.7296            -3.32033             0.15662
 87.8303            -3.32056             0.17729
 87.9310            -3.32087            -0.45230
 88.0317            -3.32127            -1.61535
 88.1325            -3.32173            -3.00813
 88.2332            -3.32222            -4.46097
 88.3339            -3.32270            -5.86292
 88.4346            -3.32316            -7.07869
 88.5354            -3.32361            -8.02247
 88.6361            -3.32404            -8.62341
 88.7368            -3.32448            -8.84983
 88.8375            -3.32492            -8.68295
 88.9382            -3.32537            -8.13792
 89.0390            -3.32581            -7.24308
 89.1397            -3.32623            -6.06430
 89.2404            -3.32663            -4.68418
 89.3411            -3.32703            -3.23156
 89.4419            -3.32745            -1.82503
 89.5426            -3.32793            -0.61020
 89.6433            -3.32850             0.11243
 89.7440            -3.32915             0.18347
 89.8448            -3.32987            -0.30146
 89.9455            -3.33063            -1.10747
 90.0462            -3.33139            -1.89172
 90.1469            -3.33215            -2.42529
 90.2476            -3.33289            -2.71888
 90.3484            -3.33361            -2.83149
 90.4491            -3.33428            -2.85066
 90.5498            -3.33491            -2.85147
 90.6505            -3.33550            -2.84016
 90.7513            -3.33605            -2.75935
 90.8520            -3.33657            -2.51357
 90.9527            -3.33707            -2.04295
 91.0534            -3.33756            -1.30797
 91.1542            -3.33806            -0.47560
 91.2549            -3.33859             0.11081
 91.3556            -3.33918             0.18510
 91.4563            -3.33986            -0.38720
 91.5570            -3.34064            -1.51512
 91.6578            -3.34149            -2.89703
 91.7585            -3.34238            -4.34787
 91.8592            -3.34327            -5.75997
 91.9599            -3.34415            -6.99581
 92.0607            -3.34502            -7.96662
 92.1614            -3.34589            -8.59962
 92.2621            -3.34677            -8.86026
 92.3628            -3.34767            -8.72852
 92.4635            -3.34857            -8.21656
 92.5643            -3.34947            -7.35173
 92.6650            -3.35037            -6.19602
 92.7657            -3.35125            -4.83116
 92.8664            -3.35212            -3.38089
 92.9672            -3.35301            -1.96901
 93.0679            -3.35396            -0.72864
 93.1686            -3.35500             0.04543
 93.2693            -3.35613             0.17009
 93.3701            -3.35732            -0.27603
 93.4708            -3.35855            -1.06881
 93.5715            -3.35980            -1.86987
 93.6722            -3.36105            -2.42862
 93.7729            -3.36228            -2.74174
 93.8737            -3.36349            -2.86786
 93.9744            -3.36467            -2.89120
 94.0751            -3.36582            -2.89211
 94.1758            -3.36694            -2.88224
 94.2766            -3.36802            -2.81054
 94.3773            -3.36909            -2.58068
 94.4780            -3.37014            -2.13093
 94.5787            -3.37118            -1.41541
 94.6794            -3.37221            -0.57668
 94.7802            -3.37325             0.04546
 94.8809            -3.37428             0.17386
 94.9816            -3.37530            -0.33919
 95.0823            -3.37624            -1.42749
 95.1831            -3.37701            -2.79572
 95.2838            -3.37751            -4.24196
 95.3845            -3.37763            -5.66177
 95.4852            -3.37730            -6.91573
 95.5860            -3.37649            -7.91248
 95.6867            -3.37517            -8.57700
 95.7874            -3.37337            -8.87242
 95.8881            -3.37107            -8.77703
 95.9888            -3.36828            -8.30054
 96.0896            -3.36500            -7.46875
 96.1903            -3.36121            -6.34041
 96.2910            -3.35690            -4.99581
 96.3917            -3.35207            -3.55393
 96.4925            -3.34673            -2.14253
 96.5932            -3.34086            -0.88482
 96.6939            -3.33441            -0.06591
 96.7946            -3.32725             0.10817
 96.8954            -3.31923            -0.30102
 96.9961            -3.31011            -1.08042
 97.0968            -3.29965            -1.89671
 97.1975            -3.28761            -2.47985
 97.2982            -3.27371            -2.80953
 97.3990            -3.25770            -2.94492
 97.4997            -3.23933            -2.96604
 97.6004            -3.21841            -2.95904
 97.7011            -3.19478            -2.94073
 97.8019            -3.16834            -2.86763
 97.9026            -3.13907            -2.64327
 98.0033            -3.10699            -2.20494
 98.1040            -3.07217            -1.50215
 98.2047            -3.03473            -0.65483
 98.3055            -2.99484             0.00312
 98.4062            -2.95269             0.18239
 98.5069            -2.90850            -0.27705
 98.6076            -2.86250            -1.33370
 98.7084            -2.81494            -2.70055
 98.8091            -2.76609            -4.15798
 98.9098            -2.71624            -5.60145
 99.0105            -2.66567            -6.88976
 99.1113            -2.61464            -7.92675
 99.2120            -2.56334            -8.63450
 99.3127            -2.51192            -8.97171
 99.4134            -2.46041            -8.91285
 99.5141            -2.40882            -8.46179
 99.6149            -2.35709            -7.63775
 99.7156            -2.30516            -6.49076
 99.8163            -2.25297            -5.09123
 99.9170            -2.20045            -3.54511
100.0178            -2.14760            -1.97669
100.1185            -2.09439            -0.53362
100.2192            -2.04084             0.65583
100.3199            -1.98698             1.48723
100.4207            -1.93287             1.95457
100.5214            -1.87868             2.03370
100.6221            -1.82465             1.74608
100.7228            -1.77109             1.23150
100.8235            -1.71846             0.48769
100.9243            -1.66727            -0.40887
101.0250            -1.61810            -1.33095
101.1257            -1.57157            -2.13562
101.2264            -1.52832            -2.70354
101.3272            -1.48888            -2.94645
101.4279            -1.45372            -2.82813
101.5286            -1.42316            -2.35217
101.6293            -1.39742            -1.57658
101.7300            -1.37658            -0.59280
101.8308            -1.36062             0.47018
101.9315            -1.34945             1.49422
102.0322            -1.34287             2.37243
102.1329            -1.34059             3.06222
102.2337            -1.34223             3.55079
102.3344            -1.34734             3.88041
102.4351            -1.35540             4.11180
102.5358            -1.36585             4.20775
102.6366            -1.37818             4.13651
102.7373            -1.39187             3.92269
102.8380            -1.40653             3.51689
102.9387            -1.42181             2.66845
103.0394            -1.43747             1.33327
103.1402            -1.45337            -0.31748
103.2409            -1.46944            -2.00196
103.3416            -1.48572            -3.48265
103.4423            -1.50228            -4.62433
103.5431            -1.51925            -5.43439
103.6438            -1.53674            -5.99272
103.7445            -1.55487            -6.43310
103.8452            -1.57371            -6.94093
103.9459            -1.59335            -7.53991
104.0467            -1.61384            -8.13732
104.1474            -1.63524            -8.55031
104.2481            -1.65759            -8.59685
104.3488            -1.68091            -8.17740
104.4496            -1.70514            -7.32295
104.5503            -1.73017            -6.19545
104.6510            -1.75575            -5.01018
104.7517            -1.78157            -3.90326
104.8525            -1.80719            -2.81572
104.9532            -1.83218            -1.58280
105.0539            -1.85613            -0.30127
105.1546            -1.87870             0.89598
105.2553            -1.89964             1.93021
105.3561            -1.91878             2.74409
105.4568            -1.93598             3.34056
105.5575            -1.95114             3.73781
105.6582            -1.96415             4.02230
105.7590            -1.97494             4.17869
105.8597            -1.98348             4.17124
105.9604            -1.98984             4.00367
106.0611            -1.99417             3.68684
106.1619            -1.99668             2.99817
106.2626            -1.99766             1.80405
106.3633            -1.99739             0.22820
106.4640            -1.99616            -1.47046
106.5647            -1.99424            -3.02442
106.6655            -1.99187            -4.26815
106.7662            -1.98928            -5.16176
106.8669            -1.98665            -5.77951
106.9676            -1.98414            -6.22558
107.0684            -1.98185            -6.69479
107.1691            -1.97983            -7.26655
107.2698            -1.97811            -7.87588
107.3705            -1.97673            -8.36446
107.4712            -1.97573            -8.53680
107.5720            -1.97516            -8.26392
107.6727            -1.97508            -7.53303
107.7734            -1.97551            -6.47098
107.8741            -1.97642            -5.28954
107.9749            -1.97770            -4.16123
108.0756            -1.97918            -3.09532
108.1763            -1.98067            -1.91751
108.2770            -1.98200            -0.63589
108.3778            -1.98308             0.58719
108.4785            -1.98386             1.67715
108.5792            -1.98438             2.55233
108.6799            -1.98469             3.21383
108.7806            -1.98479             3.65902
108.8814            -1.98467             3.97270
108.9821            -1.98423             4.17098
109.0828            -1.98339             4.21547
109.1835            -1.98207             4.08951
109.2843            -1.98026             3.83017
109.3850            -1.97800             3.28167
109.4857            -1.97539             2.23521
109.5864            -1.97253             0.75259
109.6871            -1.96954            -0.94096
109.7879            -1.96650            -2.56014
109.8886            -1.96350            -3.90913
109.9893            -1.96063            -4.90237
110.0900            -1.95794            -5.59516
110.1908            -1.95552            -6.07485
110.2915            -1.95340            -6.51874
110.3922            -1.95162            -7.06228
110.4929            -1.95018            -7.67193
110.5937            -1.94910            -8.21866
110.6944            -1.94839            -8.50379
110.7951            -1.94809            -8.37321
110.8958            -1.94827            -7.77310
110.9965            -1.94895            -6.79100
111.0973            -1.95010            -5.62308
111.1980            -1.95166            -4.46828
111.2987            -1.95345            -3.39733
111.3994            -1.95530            -2.26937
111.5002            -1.95702            -0.99947
111.6009            -1.95848             0.24994
111.7016            -1.95963             1.39029
111.8023            -1.96049             2.33242
111.9031            -1.96110             3.05919
112.0038            -1.96150             3.56453
112.1045            -1.96166             3.90945
112.2052            -1.96152             4.14707
112.3059            -1.96098             4.24155
112.4067            -1.95996             4.16401
112.5074            -1.95843             3.94695
112.6081            -1.95642             3.51643
112.7088            -1.95400             2.62522
112.8096            -1.95130             1.25636
112.9103            -1.94841            -0.40435
113.0110            -1.94544            -2.07159
113.1117            -1.94247            -3.51716
113.2124            -1.93959            -4.61699
113.3132            -1.93687            -5.39159
113.4139            -1.93439            -5.92269
113.5146            -1.93220            -6.35495
113.6153            -1.93033            -6.86636
113.7161            -1.92880            -7.46506
113.8168            -1.92761            -8.05069
113.9175            -1.92679            -8.43448
114.0182            -1.92637            -8.44072
114.1190            -1.92640            -7.97950
114.2197            -1.92693            -7.09570
114.3204            -1.92795            -5.96004
114.4211            -1.92939            -4.78585
114.5218            -1.93113            -3.69464
114.6226            -1.93298            -2.60585
114.7233            -1.93475            -1.36670
114.8240            -1.93629            -0.09629
114.9247            -1.93753             1.08460
115.0255            -1.93847             2.09383
115.1262            -1.93914             2.88416
115.2269            -1.93960             3.45623
115.3276            -1.93983             3.83799
115.4284            -1.93978             4.11072
115.5291            -1.93936             4.25206
115.6298            -1.93848             4.22710
115.7305            -1.93710             4.04718
115.8312            -1.93521             3.70726
115.9320            -1.93290             2.97130
116.0327            -1.93026             1.73311
116.1334            -1.92741             0.13295
116.2341            -1.92444            -1.56183
116.3349            -1.92145            -3.09190
116.4356            -1.91853            -4.30128
116.5363            -1.91575            -5.16495
116.6370            -1.91318            -5.76035
116.7377            -1.91088            -6.19965
116.8385            -1.90891            -6.67826
116.9392            -1.90726            -7.25738
117.0399            -1.90596            -7.86355
117.1406            -1.90502            -8.32977
117.2414            -1.90447            -8.46410
117.3421            -1.90435            -8.14605
117.4428            -1.90471            -7.37658
117.5435            -1.90558            -6.29377
117.6443            -1.90690            -5.11197
117.7450            -1.90857            -3.99297
117.8457            -1.91040            -2.92506
117.9464            -1.91220            -1.73153
118.0471            -1.91382            -0.45040
118.1479            -1.91515             0.76332
118.2486            -1.91617             1.83513
118.3493            -1.91692             2.68962
118.4500            -1.91744             3.32992
118.5508            -1.91773             3.75820
118.6515            -1.91778             4.06236
118.7522            -1.91748             4.24755
118.8529            -1.91675             4.27572
118.9536            -1.91552             4.13592
119.0544            -1.91378             3.86061
119.1551            -1.91159             3.27011
119.2558            -1.90903             2.17617
119.3565            -1.90624             0.66194
119.4573            -1.90329            -1.03610
119.5580            -1.90031            -2.63641
119.6587            -1.89736            -3.95301
119.7594            -1.89453            -4.91397
119.8602            -1.89189            -5.58239
119.9609            -1.88951            -6.04933
120.0616            -1.88744            -6.49997
120.1623            -1.88570            -7.05286
120.2630            -1.88430            -7.66377
120.3638            -1.88325            -8.19426
120.4645            -1.88258            -8.44538
120.5652            -1.88233            -8.27049
120.6659            -1.88255            -7.62826
120.7667            -1.88328            -6.61896
120.8674            -1.88448            -5.44492
120.9681            -1.88606            -4.29794
121.0688            -1.88787            -3.23056
121.1696            -1.88971            -2.08758
121.2703            -1.89141            -0.81194
121.3710            -1.89284             0.42964
121.4717            -1.89396             1.55525
121.5724            -1.89479             2.47616
121.6732            -1.89539             3.18268
121.7739            -1.89576             3.66819
121.8746            -1.89589             4.00294
121.9753            -1.89572             4.22864
122.0761            -1.89514             4.30774
122.1768            -1.89407             4.21440
122.2775            -1.89249             3.98508
122.3782            -1.89044             3.52032
122.4789            -1.88800             2.57991
122.5797            -1.88527             1.17331
122.6804            -1.88237            -0.50075
122.7811            -1.87940            -2.15491
122.8818            -1.87644            -3.57130
122.9826            -1.87358            -4.63708
123.0833            -1.87088            -5.38524
123.1840            -1.86843            -5.89857
123.2847            -1.86628            -6.33268
123.3855            -1.86444            -6.85448
123.4862            -1.86295            -7.45768
123.5869            -1.86181            -8.03317
123.6876            -1.86103            -8.38761
123.7883            -1.86066            -8.35167
123.8891            -1.86074            -7.84615
123.9898            -1.86133            -6.92961
124.0905            -1.86240            -5.78164
124.1912            -1.86389            -4.61248
124.2920            -1.86566            -3.52881
124.3927            -1.86752            -2.42943
124.4934            -1.86929            -1.17867
124.5941            -1.87082             0.08595
124.6948            -1.87204             1.25509
124.7956            -1.87297             2.24346
124.8963            -1.87364             3.01387
124.9970            -1.87409             3.56456
125.0977            -1.87431             3.93384
125.1985            -1.87424             4.19597
125.2992            -1.87380             4.32291
125.3999            -1.87290             4.28117
125.5006            -1.87148             4.08954
125.6014            -1.86957             3.72411
125.7021            -1.86724             2.93991
125.8028            -1.86460             1.65899
125.9035            -1.86175             0.03691
126.0042            -1.85880            -1.65169
126.1050            -1.85583            -3.15664
126.2057            -1.85294            -4.33161
126.3064            -1.85019            -5.16643
126.4071            -1.84767            -5.74055
126.5079            -1.84542            -6.17544
126.6086            -1.84350            -6.66419
126.7093            -1.84191            -7.25027
126.8100            -1.84066            -7.85188
126.9108            -1.83978            -8.29408
127.0115            -1.83928            -8.38930
127.1122            -1.83923            -8.02606
127.2129            -1.83967            -7.21915
127.3136            -1.84060            -6.11748
127.4144            -1.84198            -4.93662
127.5151            -1.84369            -3.82671
127.6158            -1.84555            -2.75450
127.7165            -1.84737            -1.54556
127.8173            -1.84898            -0.26637
127.9180            -1.85030             0.93768
128.0187            -1.85132             1.99055
128.1194            -1.85207             2.82467
128.2201            -1.85258             3.44358
128.3209            -1.85288             3.85606
128.4216            -1.85291             4.15058
128.5223            -1.85260             4.32231
128.6230            -1.85184             4.33387
128.7238            -1.85058             4.18084
128.8245            -1.84882             3.88762
128.9252            -1.84661             3.25309
129.0259            -1.84405             2.11252
129.1267            -1.84125             0.56876
129.2274            -1.83832            -1.13113
129.3281            -1.83535            -2.71102
129.4288            -1.83243            -3.99455
129.5295            -1.82963            -4.92404
129.6303            -1.82703            -5.56880
129.7310            -1.82470            -6.02487
129.8317            -1.82268            -6.48345
129.9324            -1.82098            -7.04519
130.0332            -1.81963            -7.65616
130.1339            -1.81864            -8.16850
130.2346            -1.81802            -8.38431
130.3353            -1.81783            -8.16467
130.4361            -1.81811            -7.48130
130.5368            -1.81890            -6.44672
130.6375            -1.82015            -5.26844
130.7382            -1.82178            -4.12987
130.8389            -1.82361            -3.06444
130.9397            -1.82546            -1.90576
131.0404            -1.82714            -0.62640
131.1411            -1.82856             0.60690
131.2418            -1.82966             1.71666
131.3426            -1.83048             2.61648
131.4433            -1.83106             3.30244
131.5440            -1.83143             3.76894
131.6447            -1.83154             4.09385
131.7454            -1.83134             4.30724
131.8462            -1.83073             4.37062
131.9469            -1.82962             4.26201
132.0476            -1.82800             4.01958
132.1483            -1.82591             3.51795
132.2491            -1.82344             2.52858
132.3498            -1.82070             1.08607
132.4505            -1.81780            -0.59861
132.5512            -1.81483            -2.23776
132.6520            -1.81188            -3.62389
132.7527            -1.80903            -4.65604
132.8534            -1.80637            -5.37849
132.9541            -1.80394            -5.87542
133.0548            -1.80182            -6.31315
133.1556            -1.80002            -6.84507
133.2563            -1.79856            -7.45188
133.3570            -1.79745            -8.01528
133.4577            -1.79671            -8.33886
133.5585            -1.79639            -8.25990
133.6592            -1.79652            -7.71066
133.7599            -1.79715            -6.76298
133.8606            -1.79827            -5.60474
133.9613            -1.79979            -4.44158
134.0621            -1.80158            -3.36450
134.1628            -1.80344            -2.25278
134.2635            -1.80518            -0.99217
134.3642            -1.80668             0.26593
134.4650            -1.80788             1.42241
134.5657            -1.80877             2.38972
134.6664            -1.80942             3.14017
134.7671            -1.80984             3.66984
134.8679            -1.81004             4.02749
134.9686            -1.80994             4.27870
135.0693            -1.80945             4.39089
135.1700            -1.80849             4.33262
135.2707            -1.80702             4.12938
135.3715            -1.80507             3.73580
135.4722            -1.80270             2.90269
135.5729            -1.80002             1.58058
135.6736            -1.79715            -0.06085
135.7744            -1.79419            -1.74089
135.8751            -1.79122            -3.21944
135.9758            -1.78833            -4.35985
136.0765            -1.78559            -5.16666
136.1773            -1.78309            -5.72037
136.2780            -1.78086            -6.15294
136.3787            -1.77896            -6.65198
136.4794            -1.77740            -7.24435
136.5801            -1.77617            -7.83963
136.6809            -1.77531            -8.25610
136.7816            -1.77485            -8.31107
136.8823            -1.77483            -7.90281
136.9830            -1.77531            -7.05974
137.0838            -1.77628            -5.94132
137.1845            -1.77769            -4.76270
137.2852            -1.77941            -3.66169
137.3859            -1.78126            -2.58300
137.4866            -1.78305            -1.35955
137.5874            -1.78463            -0.08359
137.6881            -1.78591             1.11019
137.7888            -1.78688             2.14349
137.8895            -1.78759             2.95740
137.9903            -1.78807             3.55492
138.0910            -1.78833             3.95265
138.1917            -1.78832             4.23743
138.2924            -1.78796             4.39536
138.3932            -1.78714             4.39029
138.4939            -1.78582             4.22458
138.5946            -1.78399             3.91143
138.6953            -1.78173             3.23115
138.7960            -1.77912             2.04516
138.8968            -1.77629             0.47408
138.9975            -1.77333            -1.22491
139.0982            -1.77035            -2.78289
139.1989            -1.76741            -4.03262
139.2997            -1.76461            -4.93150
139.4004            -1.76201            -5.55315
139.5011            -1.75969            -6.00038
139.6018            -1.75767            -6.46768
139.7025            -1.75599            -7.03781
139.8033            -1.75465            -7.64739
139.9040            -1.75366            -8.13976
140.0047            -1.75306            -8.31888
140.1054            -1.75288            -8.05430
140.2062            -1.75319            -7.33072
140.3069            -1.75400            -6.27290
140.4076            -1.75527            -5.09198
140.5083            -1.75689            -3.96230
140.6091            -1.75871            -2.89682
140.7098            -1.76051            -1.72215
140.8105            -1.76215            -0.44083
140.9112            -1.76351             0.78373
141.0119            -1.76455             1.87678
141.1127            -1.76532             2.75567
141.2134            -1.76585             3.42097
141.3141            -1.76616             3.86934
141.4148            -1.76622             4.18481
141.5156            -1.76595             4.38547
141.6163            -1.76525             4.43298
141.7170            -1.76407             4.30966
141.8177            -1.76237             4.05316
141.9185            -1.76021             3.51210
142.0192            -1.75767             2.47446
142.1199            -1.75488             0.99786
142.2206            -1.75193            -0.69448
142.3213            -1.74892            -2.31686
142.4221            -1.74595            -3.67155
142.5228            -1.74308            -4.67070
142.6235            -1.74039            -5.36792
142.7242            -1.73796            -5.85014
142.8250            -1.73583            -6.29291
142.9257            -1.73403            -6.83477
143.0264            -1.73257            -7.44407
143.1271            -1.73145            -7.99362
143.2278            -1.73072            -8.28477
143.3286            -1.73039            -8.16224
143.4293            -1.73054            -7.56982
143.5300            -1.73119            -6.59285
143.6307            -1.73232            -5.42612
143.7315            -1.73384            -4.26992
143.8322            -1.73561            -3.19796
143.9329            -1.73744            -2.07251
144.0336            -1.73913            -0.80363
144.1344            -1.74058             0.44728
144.2351            -1.74172             1.59042
144.3358            -1.74256             2.53649
144.4365            -1.74316             3.26708
144.5372            -1.74353             3.77610
144.6380            -1.74368             4.12300
144.7387            -1.74352             4.36267
144.8394            -1.74297             4.45993
144.9401            -1.74193             4.38519
145.0409            -1.74039             4.17028
145.1416            -1.73835             3.74557
145.2423            -1.73591             2.86333
145.3430            -1.73317             1.50143
145.4438            -1.73023            -0.15646
145.5445            -1.72720            -1.82586
145.6452            -1.72416            -3.27644
145.7459            -1.72120            -4.38248
145.8466            -1.71837            -5.16182
145.9474            -1.71576            -5.69634
146.0481            -1.71341            -6.12845
146.1488            -1.71134            -6.63815
146.2495            -1.70957            -7.23605
146.3503            -1.70809            -7.82363
146.4510            -1.70692            -8.21272
146.5517            -1.70606            -8.22680
146.6524            -1.70555            -7.77370
146.7531            -1.70542            -6.89610
146.8539            -1.70564            -5.76265
146.9546            -1.70610            -4.58746
147.0553            -1.70664            -3.49428
147.1560            -1.70704            -2.40680
147.2568            -1.70703            -1.16930
147.3575            -1.70642             0.10244
147.4582            -1.70502             1.28583
147.5589            -1.70275             2.29884
147.6597            -1.69951             3.09277
147.7604            -1.69522             3.66824
147.8611            -1.68975             4.05180
147.9618            -1.68291             4.32542
148.0625            -1.67450             4.46841
148.1633            -1.66434             4.44531
148.2640            -1.65235             4.26664
148.3647            -1.63850             3.93012
148.4654            -1.62293             3.20244
148.5662            -1.60584             1.97196
148.6669            -1.58752             0.37657
148.7676            -1.56830            -1.31835
148.8683            -1.54859            -2.85151
148.9690            -1.52883            -4.06584
149.0698            -1.50949            -4.93332
149.1705            -1.49107            -5.53163
149.2712            -1.47402            -5.97103
149.3719            -1.45877            -6.44763
149.4727            -1.44567            -7.02533
149.5734            -1.43500            -7.63254
149.6741            -1.42696            -8.10295
149.7748            -1.42167            -8.24406
149.8756            -1.41923            -7.93282
149.9763            -1.41965            -7.16787
150.0770            -1.42288            -6.08447
150.1777            -1.42879            -4.89709
150.2784            -1.43718            -3.76905
150.3792            -1.44776            -2.69328
150.4799            -1.46027            -1.49282
150.5806            -1.47444            -0.20109
150.6813            -1.49011             1.02602
150.7821            -1.50725             2.11372
150.8828            -1.52591             2.98647
150.9835            -1.54624             3.64729
151.0842            -1.56851             4.09897
151.1850            -1.59302             4.42970
151.2857            -1.62017             4.64863
151.3864            -1.65046             4.71880
151.4871            -1.68447             4.63062
151.5878            -1.72289             4.41929
151.6886            -1.76645             3.91206
151.7893            -1.81586             2.91895
151.8900            -1.87177             1.52242
151.9907            -1.93464            -0.03975
152.0915            -2.00478            -1.48159
152.1922            -2.08226            -2.60957
152.2929            -2.16698            -3.34427
152.3936            -2.25856            -3.73823
152.4943            -2.35643            -3.90565
152.5951            -2.45978            -3.97170
152.6958            -2.56762            -3.97989
152.7965            -2.67881            -3.88903
152.8972            -2.79215            -3.58220
152.9980            -2.90645            -2.96606
153.0987            -3.02061            -2.01274
153.1994            -3.13370            -0.83563
153.3001            -3.24496             0.34853
153.4009            -3.35389             1.22828
153.5016            -3.46020             1.57254
153.6023            -3.56381             1.29360
153.7030            -3.66482             0.66323
153.8037            -3.76347            -0.21821
153.9045            -3.86013            -1.63130
154.0052            -3.95529            -3.57530
154.1059            -4.04947            -6.01672
154.2066            -4.14319            -8.72967
154.3074            -4.23692           -11.42184
154.4081            -4.33102           -13.73743
154.5088            -4.42568           -15.37907
154.6095            -4.52097           -16.12492
154.7102            -4.61673           -15.88856
154.8110            -4.71262           -14.68885
154.9117            -4.80809           -12.68319
155.0124            -4.90241           -10.12120
155.1131            -4.99465            -7.34761
155.2139            -5.08378            -4.69226
155.3146            -5.16867            -2.44409
155.4153            -5.24821            -0.74024
155.5160            -5.32141             0.40037
155.6168            -5.38748             1.07315
155.7175            -5.44590             1.49856
155.8182            -5.49642             1.62761
155.9189            -5.53911             1.42439
156.0196            -5.57432             0.94067
156.1204            -5.60266             0.20298
156.2211            -5.62499            -1.02218
156.3218            -5.64236            -2.79410
156.4225            -5.65600            -5.09238
156.5233            -5.66716            -7.74800
156.6240            -5.67711           -10.47052
156.7247            -5.68702           -12.92058
156.8254            -5.69787           -14.77026
156.9262            -5.71041           -15.78110
157.0269            -5.72505           -15.82270
157.1276            -5.74191           -14.89206
157.2283            -5.76072           -13.10352
157.3290            -5.78098           -10.69160
157.4298            -5.80189            -7.97343
157.5305            -5.82256            -5.29705
157.6312            -5.84197            -2.95356
157.7319            -5.85916            -1.13466
157.8327            -5.87321             0.13814
157.9334            -5.88339             0.90235
158.0341            -5.88920             1.39699
158.1348            -5.89036             1.61794
158.2355            -5.88688             1.50703
158.3363            -5.87904             1.09233
158.4370            -5.86735             0.43892
158.5377            -5.85256            -0.65497
158.6384            -5.83561            -2.30680
158.7392            -5.81759            -4.49616
158.8399            -5.79966            -7.10498
158.9406            -5.78302            -9.84756
159.0413            -5.76879           -12.40099
159.1421            -5.75793           -14.41514
159.2428            -5.75119           -15.63665
159.3435            -5.74900           -15.89936
159.4442            -5.75146           -15.18049
159.5449            -5.75830           -13.55929
159.6457            -5.76892           -11.25520
159.7464            -5.78246            -8.56165
159.8471            -5.79784            -5.83965
159.9478            -5.81388            -3.38596
160.0486            -5.82935            -1.43792
160.1493            -5.84307            -0.03279
160.2500            -5.85402             0.82925
160.3507            -5.86136             1.37245
160.4515            -5.86453             1.65951
160.5522            -5.86327             1.61474
160.6529            -5.85762             1.24848
160.7536            -5.84792             0.64160
160.8543            -5.83479            -0.34669
160.9551            -5.81911            -1.89289
161.0558            -5.80197            -3.97731
161.1565            -5.78455            -6.52815
161.2572            -5.76806            -9.27363
161.3580            -5.75368           -11.90704
161.4587            -5.74243           -14.06559
161.5594            -5.73510           -15.48039
161.6601            -5.73221           -15.95534
161.7608            -5.73392           -15.44549
161.8616            -5.74006           -13.99951
161.9623            -5.75011           -11.81699
162.0630            -5.76326            -9.16944
162.1637            -5.77848            -6.42061
162.2645            -5.79461            -3.87596
162.3652            -5.81043            -1.80472
162.4659            -5.82474            -0.27408
162.5666            -5.83648             0.69772
162.6674            -5.84479             1.29358
162.7681            -5.84903             1.64769
162.8688            -5.84888             1.67944
162.9695            -5.84430             1.38104
163.0702            -5.83558             0.82986
163.1710            -5.82328            -0.04421
163.2717            -5.80822            -1.46218
163.3724            -5.79145            -3.42124
163.4731            -5.77413            -5.88218
163.5739            -5.75749            -8.60408
163.6746            -5.74270           -11.29022
163.7753            -5.73083           -13.57929
163.8760            -5.72274           -15.18087
163.9767            -5.71900           -15.87748
164.0775            -5.71986           -15.59338
164.1782            -5.72523           -14.35313
164.2789            -5.73465           -12.32593
164.3796            -5.74739            -9.76598
164.4804            -5.76244            -7.02473
164.5811            -5.77868            -4.42260
164.6818            -5.79489            -2.24400
164.7825            -5.80987            -0.60138
164.8833            -5.82251             0.48456
